opis_id,name,address,city,state,retail_price,latitude,longitude
68927,MARATHON,US-19 & SR-80,Rosedale,VA,3.749,36.959300,-81.931200
68928,PILOT TRAVEL CENTER #475,"I-40, EXIT 196 & SR-41",Moriarty,NM,3.244,34.988900,-106.060900
68929,SPEEDWAY #6953,"I-74/US-311, EXIT 65",High Point,NC,3.529,35.999729,-79.997800
68930,PILOT #4569,"I-95, EXIT 5",Hardeeville,SC,3.37566666,32.263500,-81.066900
68933,RUTTERS #23,US-30 & SR-462,Mountville,PA,3.979,40.042700,-76.427700
68935,JACKSONS FOOD STORES #144,I-84 & SR-55,Nampa,ID,3.899,43.602680,-116.612120
68936,AMOCO,US-421/SR-11 & SR-53,Burgaw,NC,3.599,34.548700,-77.940300
68937,LANTZ CORNERS MINI MART #255,US-6 & US-219,Kane,PA,3.71566666,41.661900,-78.797800
68938,TOOT N TOTUM #23,SR-136/207 & SR-152,Borger,TX,3.01566666,35.667800,-101.397400
68941,ALLTOWN MARKETS #2743,"US-3, EXIT 28",North Billerica,MA,3.68233333,42.575700,-71.290200
68946,FLYING J #97,"I-75, EXIT 64",Vandalia,OH,3.35233333,39.888300,-84.202300
68947,PILOT TRAVEL CENTER #593,"I-10, EXIT 268",Tucson,AZ,3.30233333,32.225478,-110.944676
68949,JOES KWIK MARTS #475,US-15 & SR-20,Orange,VA,3.33233333,38.219200,-78.046100
68950,KWIK TRIP #608,US-52 & SR-30,Chatfield,MN,3.48233333,43.836200,-92.157400
68951,KWIK TRIP #313,US-10 & SR-73,Neillsville,WI,3.339,44.549400,-90.611200
68952,MAVERIK COUNTRY STORE #425,"I-84, EXIT 376, US-30/US-95",Fruitland,ID,3.36566666,44.002700,-116.914300
68956,SPEEDWAY #4533,"US-18/US-12, EXIT 146",Madison,WI,3.599,43.072400,-89.402326
68957,TA EXPRESS #6259,US-85/SR-200,Alexander,ND,3.52566666,47.794700,-103.654600
68959,SPEEDWAY #5215,"I-70, EXIT 66 & SR-54",South Vienna,OH,3.159,39.947300,-83.615700
68960,MAVERIK COUNTRY STORE #484,"I-15/84, EXIT 343 & SR-126",Ogden,UT,3.39233333,41.239508,-111.965408
68964,JIFFY TRIP #201,US-64/SR-58,Cherokee,OK,3.269,36.756400,-98.359400
68969,MAVERIK COUNTRY STORE #474,"I-80, EXIT 115, CR-154",Salt Lake City,UT,3.389,40.709875,-111.888812
68971,FLYING J #580,"I-20, EXIT 121",Odessa,TX,3.56566666,31.848278,-102.376622
68972,SUNOCO CLARA BARTON PLAZA #7005,NJTP MM 5 SB,Penns Grove,NJ,3.899,39.699400,-75.449500
68974,STRIPES #40801,US-181 & SR-123 & CR-347,Karnes City,TX,3.174,28.882800,-97.907100
68976,MAVERIK COUNTRY STORE #453,"I-80, EXIT 223 & SR-305",Battle Mountain,NV,3.389,40.622000,-116.955400
68977,MAVERIK COUNTRY STORE #444,US-491 & US-666,Monticello,UT,3.489,37.921700,-109.315300
68978,MAVERIK COUNTRY STORE #287,"I-84, EXIT 36 & US-30",Nampa,ID,3.38566666,43.602680,-116.612120
68979,MAVERIK COUNTRY STORE #478,"I-40, EXIT 286 & SR-77",Holbrook,AZ,3.224,34.908500,-110.143400
68981,PETRO-CARD 24 #910450,US-63 & US-36,Macon,MO,3.239,39.748100,-92.462200
68982,SHELL,US-23,Grand Blanc,MI,3.799,42.923100,-83.621700
68985,LOVES TRAVEL STOP #500,"I-35, EXIT 106",Eagleville,MO,3.789,40.491200,-93.995100
68987,STRIPES #40535,I-35,Cotulla,TX,3.339,28.439800,-99.232800
68988,7-ELEVEN #40547,US-281 & SR-29,Burnet,TX,2.95733333,30.776600,-98.264200
68989,QUARLES #4907,SR-166,Norfolk,VA,3.809,36.896771,-76.258424
68990,LOVES TRAVEL STOP #490,"I-24, EXIT 158",Jasper,TN,3.25233333,35.097000,-85.589700
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,3.959,47.131500,-118.395800
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,4.049,47.131500,-118.395800
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,3.989,47.131500,-118.395800
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,3.919,47.131500,-118.395800
68991,LOVES TRAVEL STOPS #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,4.019,47.131500,-118.395800
68992,SHORT STOP #24,US-24,Saint Marys,KS,2.96733333,39.198700,-96.068300
68993,SHORT STOP #22,SR-15,Clay Center,KS,2.97233333,39.384400,-97.127800
68994,SHORT STOP #25,US-36 & SR-15,Washington,KS,2.90233333,39.822300,-97.048400
68995,ALLTOWN MARKETS #839,"I-95, EXIT 10",Darien,CT,3.83233333,41.076800,-73.485300
68996,BLU / DRIVEN FUELS,"I-15, EXIT 113",Idaho Falls,ID,3.479,43.484743,-112.004357
69002,KWIK TRIP #863,US-10,Stevens Point,WI,3.584,44.528967,-89.535200
69004,Maplefields,HWY 9 N & ROUTE 22,Ticonderoga,NY,3.749,43.846300,-73.442600
69005,SPEEDWAY #1017,"I-70, EXIT 186 & SR-285",Lore City,OH,3.23233333,40.045900,-81.447900
69006,PILOT #449,"I-70, EXIT 208",Belmont,OH,3.539,40.032000,-81.006600
69007,SPEEDWAY #7136,US-41 & US-70,Nashville,TN,3.24233333,36.166456,-86.785662
69008,SPEEDWAY #7137,SR-42 & SR-111,Cookeville,TN,3.07733333,36.177620,-85.497580
69009,PILOT #1140,US-287,Rhome,TX,3.17566666,33.054000,-97.481700
69010,PILOT TRAVEL CENTER #1023,US-69 & US-59/SR-287,Lufkin,TX,3.659,31.319200,-94.707480
69013,SPEEDWAY #7124,US-231/SR-10,Lebanon,TN,3.024,36.178800,-86.285500
69014,SPEEDWAY #4100,"I-94, EXIT 308 & US-41",Milwaukee,WI,3.599,43.049795,-87.952922
69015,Joe's Kwik Mart,"I-75, EXIT 7 & US-11 & US-64",Chattanooga,TN,3.149,35.041390,-85.283515
69016,SPEEDWAY #7606,"I-75, EXIT 25",Corbin,KY,3.519,36.935900,-84.102600
69017,SHELL,US-71 & SR-511,Bossier City,LA,2.999,32.560420,-93.666120
69021,SWEET CRUDE TRAVEL CENTER,HWY 85 & SR 200,Grassy Butte,ND,3.64066666,47.443100,-103.294400
69027,SPINX #134 (DISCOUNT AVAILABLE),SR-55 & 418,Simpsonville,SC,3.06566666,34.723700,-82.272150
69028,LOVES TRAVEL STOP #427,"I-75, EXIT 51",Dayton,OH,3.319,39.746584,-84.199540
69029,LOVES TRAVEL STOP #461,"I-70, EXIT 246A",Saint Louis,MO,3.114,38.640271,-90.286310
69030,LOVES TRAVEL STOP #424,"I-20, EXIT 51",Lexington,SC,3.40733333,33.939033,-81.235733
69031,LOVES TRAVEL STOP #492,"I-20, EXIT 42 & US-285",Pecos,TX,3.455,31.446700,-103.579100
69031,LOVES TRAVEL STOPS #492,"I-20, EXIT 42 & US-285",Pecos,TX,3.449,31.446700,-103.579100
69036,REFUEL #1038,US-15 & SR-151,Hartsville,SC,3.36566666,34.370750,-80.108300
69037,CIRCLE K #2723192,US-64 & US-421,Siler City,NC,2.949,35.735400,-79.456600
69038,REFUEL #1028,US-421/US-52 & US-15,Society Hill,SC,3.399,34.451200,-79.886500
69041,SPEEDWAY #7960,US-258/US-13,Farmville,NC,2.899,35.580600,-77.579300
69042,Joes Kwik Mart #7012,US-17/701,Georgetown,SC,2.999,33.417250,-79.274950
69043,KWIK TRIP #204,"US-51, EXIT 188",Wausau,WI,3.33233333,44.939733,-89.669500
69045,TA BRUNSWICK #6258,"I-95, EXIT 29",Brunswick,GA,3.46066666,31.210400,-81.509100
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,3.299,43.228367,-86.239633
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,3.319,43.228367,-86.239633
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,3.359,43.228367,-86.239633
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,3.379,43.228367,-86.239633
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,3.279,43.228367,-86.239633
69047,SPEEDWAY #7461,I-294 & SR-50/SR-31,Alsip,IL,3.219,41.672100,-87.735700
69048,QUICK FUEL #2104,"I-74, EXIT 11",Indianapolis,IN,3.66233333,39.800271,-86.136173
69049,CIRCLE K #2741787,"I-440, EXIT 7 & US-165",North Little Rock,AR,3.369,34.786022,-92.285700
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,3.799,38.474500,-89.787700
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,3.859,38.474500,-89.787700
69051,PILOT #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,3.859,38.474500,-89.787700
69052,PILOT DEALER #1193,US-93,Wikieup,AZ,3.839,34.703300,-113.611300
69052,PILOT #1193,US-93,Wikieup,AZ,3.899,34.703300,-113.611300
69053,PILOT #1192,US-60,Wittmann,AZ,4.899,33.763700,-112.614200
69053,PILOT DEALER #1192,US-60,Wittmann,AZ,4.899,33.763700,-112.614200
69055,PILOT DEALER #1058,US-301 & SR-200,Waldo,FL,3.799,29.787100,-82.160800
69055,PILOT TRAVEL CENTER #1058,US-301 & SR-200,Waldo,FL,3.799,29.787100,-82.160800
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,3.759,38.378200,-88.359300
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,3.729,38.378200,-88.359300
69058,FOOD N FUEL,SR-53,Joliet,IL,3.599,41.513350,-88.070750
69058,FOOD N FUEL,SR-53,Joliet,IL,3.499,41.513350,-88.070750
69059,LOVES TRAVEL STOP #530,"I-20, EXIT 147",Moody,AL,3.17566666,33.603500,-86.466800
69061,SPINX #125 (DISCOUNT AVAILABLE),US-25 & SR-331,Piedmont,SC,3.06566666,34.724400,-82.470200
69064,DUCK THRU #7,US-258,Rich Square,NC,3.699,36.277300,-77.296900
69067,AP FUEL STOP,"I-75, EXIT 120",Lima,OH,3.08066666,40.747333,-84.122250
69069,SPINX #179 (DISCOUNT AVAILABLE),SR-291,Greenville,SC,3.799,34.855065,-82.412500
69073,LOVES TRAVEL CENTER #518,"I-15, EXIT 260 & SR-77",Springville,UT,3.689,40.162500,-111.598700
69073,LOVES TRAVEL STOP #518,"I-15, EXIT 260 & SR-77",Springville,UT,3.809,40.162500,-111.598700
69076,A PLUS MINI MARKET,"I-95, MM 82",Aberdeen,MD,3.83233333,39.510900,-76.180500
69077,FLYING J #554,"I-37, EXIT 56",George West,TX,3.199,28.320400,-98.116200
69078,PILOT #559,"I-20, EXIT 178",Big Spring,TX,3.659,32.276000,-101.415900
69079,Circle K #2746432,SR-2,Stanley,ND,3.549,48.345800,-102.418500
69084,TIGER MART #79,SR-287 & FM-664,Waxahachie,TX,2.849,32.377667,-96.823400
69085,FATDOGS OGALLALA,"US-80, EXIT 126 & US-26/SR-61",Ogallala,NE,3.014,41.127500,-101.710700
69088,SPEEDWAY #3478,US-9 & SR-184,Perth Amboy,NJ,3.419,40.473800,-74.346350
69091,SPEEDWAY #6670,US-36/SR-67,Indianapolis,IN,3.229,39.800271,-86.136173
69095,JACKSONS FOOD STORE #23,"SR-395, EXIT 78",Reno,NV,3.999,39.536150,-119.814625
69096,SPEEDWAY #2907,US-62 & SR-18,Hermitage,PA,3.93733333,41.232600,-80.453000
69097,CIRCLE K #2741192,"I-30, EXIT 42B & SR-180",Dallas,TX,2.899,32.788556,-96.787156
69098,CIRCLE K #2741318,SR-285 & CR-160,Dripping Springs,TX,3.049,30.226800,-98.102900
69099,LOVES TRAVEL STOP #523,"I-10, EXIT 92",Rayne,LA,3.149,30.234900,-92.268500
69100,DADS NORTH YELLOWSTONE,US-26,Idaho Falls,ID,3.599,43.484743,-112.004357
69101,BROMPTON VALERO,"I-20, EXIT 147 WEST",Moody,AL,3.12233333,33.603500,-86.466800
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,3.599,40.310700,-88.146200
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,3.799,40.310700,-88.146200
69103,LOVES TRAVEL STOP #539,US-385 & FM-1910,Andrews,TX,3.689,32.320100,-102.540900
69104,QUIKTRIP #970,SR-12 & SR-180,Dallas,TX,2.97566666,32.788556,-96.787156
69106,SPINX #201,"I-185, EXIT 1A, I-385, EXIT 30",Simpsonville,SC,2.96566666,34.723700,-82.272150
69109,SHEETZ #497,"I-99, EXIT 15 & US-220 (BUSINESS)",Claysburg,PA,3.644,40.282100,-78.508300
69110,SHEETZ #498,US-22/US-119,Blairsville,PA,3.52733333,40.441300,-79.253300
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,3.489,41.292800,-89.055300
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,3.589,41.292800,-89.055300
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,3.389,41.292800,-89.055300
69115,BP,"I-90, EXIT 387/CR-151",Hartford,SD,2.97733333,43.615500,-96.950100
69117,SPEEDWAY #6395,US-24 & SR-64,Waterville,OH,3.699,41.502200,-83.733100
69119,CIRCLE K #2741217,"I-24, EXIT 242 & US-550/SR-24",Bernalillo,NM,3.52566666,35.328500,-106.530900
69122,DOUBLE QUICK #61,US-82,Leland,MS,3.299,33.398500,-90.883900
69123,LATTA TRAVEL STOP,SR-1,Ada,OK,3.10733333,34.777250,-96.685350
69124,LOVES TRAVEL STOP #467,"I-95, EXIT 131 & SR-68",Fort Pierce,FL,3.50566666,27.427991,-80.371118
69125,TA BROOKLYN,"I-80, EXIT 197",Brooklyn,IA,3.819,41.732100,-92.428500
69127,TALL TIMBERS TRUCK STOP,"I-55, EXIT 46 & SR-16",Amite,LA,2.999,30.726600,-90.509000
69128,BEACON & BRIDGE #34,"US-127, EXIT 194 & SR-55",Houghton Lake,MI,3.399,44.314700,-84.764700
69132,PILOT #1001,US-67 & SR-137,Big Lake,TX,4.059,31.417000,-101.542300
69133,PILOT TRAVEL CENTERS #557,US-180 & US-62,Hobbs,NM,3.729,32.745700,-103.162100
69134,LOVES TRAVEL STOP #486,"I-40 & US-270, EXIT 166",Choctaw,OK,3.33733333,35.471800,-97.272600
69135,SPEEDWAY #8013,"I-70, EXIT 21",Brookville,OH,3.34066666,39.841400,-84.416500
69137,CIRCLE K #2741564,"I-35/US-77, EXIT 338B",Waco,TX,2.889,31.554531,-97.162744
69139,CIRCLE K #2741545,SR-72 & US-87,Cuero,TX,3.099,29.091000,-97.281200
69141,LOVES TRAVEL STOP #558,US-283 & US-400/US-56,Dodge City,KS,3.789,37.756900,-100.024100
69142,LOVES TRAVEL STOP #517,"I-70, EXIT 26 & US-50/6",Grand Junction,CO,3.989,39.061714,-108.530514
69143,MACH 1 #21,US-45 & SR-34,Harrisburg,IL,3.689,37.725700,-88.544000
69144,STRIPES 7FLEET #42530,SR-71 & SR-16,Llano,TX,3.23233333,30.715100,-98.610900
69145,SPEEDWAY #9561,"I-77, EXIT 132",Ripley,WV,3.499,38.809000,-81.702000
69146,DRUMS FUEL STOP,I-80 EXIT 262,Drums,PA,3.569,41.025500,-75.976800
69149,BLU STATION- LAMAR AVE,"I-240, EXIT 30",Memphis,TN,2.969,35.159839,-89.969254
69150,BLU STATION,"I-70, EXIT 66 & SR-267",Plainfield,IN,3.479,39.689300,-86.391900
69151,PILOT #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,3.999,39.061714,-108.530514
69151,PILOT TRAVEL CENTER #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,3.999,39.061714,-108.530514
69152,LOVES TRAVEL STOP #557,"US-64/167, EXIT 44 & SR-367",Searcy,AR,3.36233333,35.256133,-91.731900
69153,Pilot Travel Center #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,3.859,34.162125,-86.842525
69153,PILOT #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,3.859,34.162125,-86.842525
69155,PILOT TRAVEL CENTERS #1004,"I-35, EXIT 214 & US-60",Tonkawa,OK,3.59566666,36.680600,-97.306300
69156,BLU STATION,"I-55, EXIT 5A",Memphis,TN,2.969,35.159839,-89.969254
69159,EXXON,US-15 & SR-49,Lawrenceville,PA,3.699,41.978300,-77.113600
69162,Shell,US-20 & SR-15,Goshen,IN,3.549,41.602433,-85.851767
69163,CUBBYS #406,"I-229, EXIT 9 & SR-115",Sioux Falls,SD,3.099,43.589987,-96.750673
69164,CIRCLE K #2741557,US-190 & SR-195 & SR-3470,Killeen,TX,2.76233333,31.085317,-97.728400
69165,EL TIPI QUICK STOP,US-283 & SR-15,Shattuck,OK,3.23233333,36.288900,-99.879300
69167,HOBO TRUCK STOP 2,US-50/400 & US-83,Garden City,KS,3.399,37.976900,-100.862100
69168,STRIPES 7FLEET #42470,I-20 EXIT 324 & CR-134,Cisco,TX,3.12733333,32.380000,-98.986500
69169,LAMBOS #5,"I-57, EXIT 212 & SR-36/CR-950",Tuscola,IL,3.229,39.799500,-88.281600
69170,SPEEDWAY #9381,US-50 & SR-14,Parkersburg,WV,3.464,39.243560,-81.513060
69171,KWIK STAR #215,US-61,Davenport,IA,3.649,41.565378,-90.591600
69172,KWIK TRIP #210,"US-53, EXIT 90",Eau Claire,WI,3.40733333,44.809967,-91.500700
69173,KWIK TRIP #231,US-61 & SR-310,Boscobel,WI,3.474,43.139300,-90.706100
69174,KWIK TRIP #860,SR-17,Rhinelander,WI,3.45233333,45.704500,-89.386600
69175,KWIK TRIP #854,US-212 & CR-33,Norwood Young America,MN,3.674,44.773600,-93.921600
69176,FLYING J TRAVEL PLAZA #1015- TOWN PUMP,SR-200/SR-16 & CR-123,Sidney,MT,3.384,47.713000,-104.163400
69177,LOVES TRAVEL STOP #426,"I-80, EXIT 34",Shelby,IA,3.649,41.533900,-95.446900
69178,LOVES TRAVEL STOP #495,"I-75, EXIT 143 & CR-78",North Fort Myers,FL,3.789,26.698667,-81.878700
69182,XtraMart #1513,"I-87, EXIT 10 & US-9",Clifton Park,NY,3.899,42.849900,-73.785100
69183,SPEEDWAY #7611,"I-71, EXIT 65 & SR-435",Jeffersonville,OH,3.229,39.659000,-83.568700
69185,LOVES TRAVEL STOP #560,US-258 & US-58,Franklin,VA,3.889,36.678600,-76.939100
69185,LOVES TRAVEL STOPS #560,US-258 & US-58,Franklin,VA,3.889,36.678600,-76.939100
69186,LOVES TRAVEL STOP #551,US-20 & CR-127,Angola,IN,3.889,41.656300,-85.019800
69187,LOVES TRAVEL STOP #559,US-82 & US-49,Indianola,MS,3.31566666,33.451000,-90.655100
69188,PILOT TRAVEL CENTER #1013-TOWN PUMP,"I-90, EXIT 298",Belgrade,MT,3.63066666,45.780100,-111.143900
69189,LOVES TRAVEL STOP #542,"I-10, EXIT 261/US-67 & I-10 BUS",Fort Stockton,TX,3.649,30.890800,-102.879900
69190,LOVES TRAVEL STOP #561,"I-10, EXIT 70 & US-90 & SR-285",Defuniak Springs,FL,3.609,30.785200,-86.158750
69193,Certified Oil #400305,SR-2 & SR-7,New Martinsville,WV,3.31733333,39.658800,-80.856500
69194,CHESAPEAKE HOUSE SUNOCO,"I-95, EXIT 97",North East,MD,3.83233333,39.604500,-75.953800
69200,BECKS EXPRESS MART #22,"I-55, EXIT 126",Lincoln,IL,3.299,40.145100,-89.368400
69201,CASEYS #3654,SR-210,Brainerd,MN,3.44566666,46.350200,-94.100000
69203,SPEEDWAY #1414,US-45,Mokena,IL,3.339,41.534200,-87.891100
69207,CIRCLE K #2705988,"I-10, EXIT 209A & US-90/SR-10",Tallahassee,FL,3.619,30.454750,-84.280195
69211,KWIK TRIP #213,"I-35/US-61, EXIT 139 & CR-19",Stacy,MN,3.37733333,45.397750,-93.002550
69213,Circle K #2741498,SR-72 & SR-16,Tilden,TX,3.199,28.419800,-98.569300
69214,MAVERIK #5031,"I-70, EXIT 90 & US-24",Rifle,CO,3.46233333,39.549100,-107.789800
69215,GASWAY,US-1,North Brunswick,NJ,3.159,40.453800,-74.482300
69217,Circle K #4705624,"I-76, EXIT 2 & US-224",Seville,OH,3.06566666,41.022700,-81.856200
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,3.899,42.238600,-77.206600
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,3.999,42.238600,-77.206600
69220,CIRCLE K #2705097,"I-275, EXIT 2 & US-41",Palmetto,FL,3.699,27.532150,-82.567650
69221,PILOT TRAVEL CENTER #483,"I-80, EXIT 112 & SR-47",Morris,IL,3.799,41.367200,-88.417800
69222,PILOT TRAVEL CENTERS #1003,US-287 & US-283,Childress,TX,3.799,34.410400,-100.236400
69223,LOVES TRAVEL STOP #566,"US-231/CR-53, EXIT 12",Ozark,AL,3.989,31.449100,-85.642050
69226,STRIPES #40812,US-77,Odem,TX,3.199,27.940300,-97.583800
69228,QUIKTRIP #993,"I-20, EXIT 501 & SR-34",Terrell,TX,2.87066666,32.742350,-96.239050
69229,SPEEDWAY #7154,"I-40, EXIT 87 & US-70",Jackson,TN,3.399,35.623783,-88.834483
69230,JOES KWIK MARTS #6013,SR-16 & SR-73,Denver,NC,3.189,35.483700,-80.989800
69233,PILOT TRAVEL CENTER #597,US-23 & US-50,Chillicothe,OH,3.799,39.338000,-82.989500
69234,KWIK TRIP #220,US-53/SR-194,Duluth,MN,3.499,46.786400,-92.126557
69235,KWIK TRIP #203,US-2 & SR-35,Superior,WI,3.339,46.701600,-92.091200
69236,KWIK TRIP #225,SR-54/SR-55,Seymour,WI,3.39066666,44.509100,-88.317200
69237,KWIK TRIP #239,"I-43, EXIT 50 & SR-164",Big Bend,WI,3.33233333,42.888500,-88.212200
69238,KWIK TRIP #242,"US-41, EXIT 97",Fond Du Lac,WI,3.34066666,43.771400,-88.493233
69239,LOVES TRAVEL STOP #580,SR-20/157 & SR-133,Tuscumbia,AL,3.849,34.687400,-87.683300
69245,SPEEDWAY #7946,SR-24,Newport,NC,3.699,34.755100,-76.906900
69250,MAVERIK #5150,"I-25, EXIT 278 & SR-1",Wellington,CO,3.199,40.725500,-105.031800
69252,SPEEDWAY #6977,SR-96,Youngsville,NC,2.95233333,36.024900,-78.474400
69255,THE LANDING,US-82,Greenwood,MS,3.199,33.516050,-90.176050
69257,CATARINA ONE STOP,US-83,Catarina,TX,3.024,28.359800,-99.586000
69258,TEX-BEST #525,"I-37, EXIT 109 & SR-97",Pleasanton,TX,3.099,28.992400,-98.483100
69259,SPEEDWAY #7162,US-74/SR-311,Cleveland,TN,3.449,35.163020,-84.858420
69261,THORNTONS #314,SR-83,Bensenville,IL,3.449,41.952550,-87.942550
69261,THORNTONS #314,SR-83,Bensenville,IL,3.409,41.952550,-87.942550
69261,THORNTONS #314,SR-83,Bensenville,IL,3.459,41.952550,-87.942550
69263,LOVES TRAVEL STOP #564,US-82 & SR-50 & SR-12,Columbus,MS,3.249,33.498633,-88.411717
69288,KWIK STAR #207,"US-61, EXIT 311B & US-30",De Witt,IA,3.624,41.826700,-90.523700
69289,KWIK TRIP #224,"I-35, EXIT 254",Duluth,MN,3.499,46.786400,-92.126557
69290,LOVES TRAVEL STOP #587,"I-41/US-45, EXIT 97",Fond Du Lac,WI,3.44566666,43.771400,-88.493233
69291,LOVES TRAVEL STOP #581,"I-70, EXIT 56 & US-89",Salina,UT,3.70566666,38.956000,-111.881100
69294,KWIK TRIP #317,"I-90, EXIT 28 & SR-16",Sparta,WI,3.24233333,43.954000,-90.814600
69296,KWIK TRIP #234,"I-35, EXIT 239",Cloquet,MN,3.319,46.754600,-92.540800
69297,KWIK TRIP #241,"US-51, EXIT 208 & SR-64",Merrill,WI,3.40733333,45.180900,-89.690700
69299,SPEEDWAY #7912,US-421/SR-16,Wilkesboro,NC,3.134,36.135900,-81.157300
69300,SPEEDWAY #8262,SR-306 & SR-55,Grantsboro,NC,3.44066666,35.066800,-76.871000
69301,SPEEDWAY #6969,US-264 & SR-99,Belhaven,NC,3.19733333,35.445800,-76.639100
69305,ROAD RANGER #268,"I-64, EXIT 130 & SR-1",Grayville,IL,3.799,38.262700,-88.003500
69306,PILOT TRAVEL CENTER #500,"I-75, EXIT 460 & SR-6",Jasper,FL,3.369,30.502900,-82.932200
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,3.569,38.890100,-89.845700
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,3.419,38.890100,-89.845700
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,3.429,38.890100,-89.845700
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,3.689,38.890100,-89.845700
69308,LOVES TRAVEL STOP #535,SR-283,Middletown,PA,3.759,40.204100,-76.733100
69309,PILOT TRAVEL CENTER #1012,"US-218, EXIT 42B & US-34",Mount Pleasant,IA,3.56566666,40.964600,-91.561400
69310,PILOT TRAVEL CENTER #1006,"I-10, EXIT 456 & US-377",Junction,TX,3.599,30.475400,-99.747300
69311,GOLDEN GATE TRUCKSTOP HAWTHORNE,US-95/SR-362,Hawthorne,NV,4.079,38.534700,-118.641100
69312,ONVO TRAVEL PLAZA - DUNCANNON,US-11/15,Duncannon,PA,3.55233333,40.408700,-77.047300
69313,PETERSONS DIESEL FUELING,"I-5, EXIT 156",Seattle,WA,4.399,47.603675,-122.330976
69314,Circle K #4706799,"I-55, EXIT 283 & SR-43",Bridgeview,IL,3.919,41.743100,-87.806600
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,3.449,39.422000,-87.692300
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,3.249,39.422000,-87.692300
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,3.309,39.422000,-87.692300
69318,FUEL ONE,US-9 & SR-35,Avenel,NJ,3.37233333,40.582600,-74.278500
69319,SPEEDWAY #8190,US-117/13 BYP S,Goldsboro,NC,3.599,35.364340,-78.016840
69321,CIRCLE K #2741546,US-90,Gonzales,TX,2.87566666,29.508600,-97.449500
69322,SHELL SERVICE STATION,"I-10, EXIT 828 & SR-73",Winnie,TX,3.23233333,29.815700,-94.339500
69324,CIRCLE K #4707006,"I-95, EXIT 302 & US-1",Houlton,ME,3.899,46.118900,-67.863000
69330,KWIK TRIP #292,"I-43, EXIT 183",Green Bay,WI,3.39066666,44.492967,-88.025892
69333,SPEEDWAY #3578,"US-131, EXIT 64",Wayland,MI,3.599,42.664300,-85.619100
69333,SPEEDWAY #3578,"US-131, EXIT 64",Wayland,MI,3.499,42.664300,-85.619100
69333,SPEEDWAY #3578,"US-131, EXIT 64",Wayland,MI,3.699,42.664300,-85.619100
69336,SPEEDWAY #7148,"I-40, EXIT 232 & SR-109",Lebanon,TN,2.92233333,36.178800,-86.285500
69338,SPEEDWAY #6139,US-30 & SR-13,Pierceton,IN,3.729,41.212400,-85.706100
69339,SPEEDWAY #9383,"I-75, EXIT 29 & SR-63",Monroe,OH,3.20233333,39.441300,-84.365200
69341,CIRCLE K #2741067,"I-410/US-281, EXIT 41",San Antonio,TX,2.899,29.464699,-98.498407
69342,WARREN OIL,"I-90, EXIT 3 & US-41 & SR-912",Hammond,IN,3.439,41.575180,-87.469720
69344,CIRCLE K #2741078,SR-97 & SR-123,Stockdale,TX,3.079,29.231900,-97.935100
